NPI,CCN,Provider_Type,Business_State_Territory,ZIP,Specialty,Hospital_Type,Program_Type,Program_Year,Provider_Stage_Number,Payment_Year,Attestation_Month,Attestation_Year,MU_Definition_2014,Stage_2_Scheduled_2014,EHR_Certification_Number,EHR_Product_CHP_Id,Vendor_Name,EHR_Product_Name,EHR_Product_Version,Product_Classification,Product_Setting,Product_Certification_Edition_Yr
1003016270,,EP,Connecticut,6010,Family Medicine,,Medicare,2013,Stage 1,3,1,2014,,1,30000005GVYPEA4,CHP-008228,Allscripts,Allscripts Enterprise EHR (Modular),11.2,Modular EHR,Ambulatory,2011
1003016270,,EP,Connecticut,6010,Family Medicine,,Medicare,2013,Stage 1,3,1,2014,,1,30000005GVYPEA4,CHP-008229,Jardogs,Follow My Health,1.2,Modular EHR,Ambulatory,2011
1003016270,,EP,Connecticut,6010,Family Medicine,,Medicare,2015,Stage 2,5,3,2016,,1,A014E01O3OMAEAF,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003016361,,EP,Kansas,66762,Optometrist,,Medicare,2012,Stage 1,1,1,2013,,1,3000000WHSY1EAK,CHP-008579,"Eyefinity, Inc.",OfficeMate/ExamWRITER,10.6,Complete EHR,Ambulatory,2011
1003016361,,EP,Kansas,66762,Optometrist,,Medicare,2013,Stage 1,2,1,2014,,1,3000000WHSY1EAK,CHP-008579,"Eyefinity, Inc.",OfficeMate/ExamWRITER,10.6,Complete EHR,Ambulatory,2011
1003016361,,EP,Kansas,66762,Optometrist,,Medicare,2014,Stage 1,3,1,2015,2014,1,A014E01O2M1VEAR,CHP-022183,"Eyefinity, Inc.",OfficeMate/ExamWRITER,11.1,Complete EHR,Ambulatory,2014
1003016718,,EP,Texas,76234,Orthopaedic Surgery,,Medicare,2012,Stage 1,1,5,2012,,1,30000011A9BMEAI,CHP-008601,"athenahealth, Inc.",athenaClinicals,12.5,Complete EHR,Ambulatory,2011
1003016718,,EP,Texas,76234,Orthopaedic Surgery,,Medicare,2013,Stage 1,2,3,2014,,1,A0H1301KHQTXEAV,CHP-021495,"athenahealth, Inc.",athenaClinicals,13.12,Complete EHR,Ambulatory,2011
1003016718,,EP,Texas,76234,Orthopaedic Surgery,,Medicare,2014,Stage 2,3,1,2015,2014,1,1314E01PQUFUEAN,CHP-024854,"athenahealth, Inc.",athenaClinicals,14.12,Complete EHR,Ambulatory,2014
1003016957,,EP,North Carolina,28304,Internal Medicine,,Medicare,2015,Stage 1,,1,2016,,0,1314E01PI0MPEAT,CHP-023393,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003017112,,EP,Florida,33137,Internal Medicine,,Medicare,2014,Stage 1,1,1,2015,2014,0,13H1301PO90FEAD,CHP-023360,"Aprima Medical Software, Inc.",Aprima PRM 2014,14.0.1,Complete EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-021868,Cerner Corporation,PathNet,2012.01.22,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-021924,Cerner Corporation,Powerchart (Image Results),2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-021940,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-021946,Cerner Corporation,Powerchart (Clinical),2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-024023,Cerner Corporation,HealthSentry,2014.08,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-024460,Cerner Corporation,HealthSentry,2014.09,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-024715,Cerner Corporation,Powerchart (CQM),2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-024968,Cerner Corporation,HealthSentry,2014.1,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,2,2015,2014,0,1314E01PTKCBEAN,CHP-024990,Cerner Corporation,HealthSentry,2014.11,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-021866,Cerner Corporation,Cerner Patient Portal and FirstNet,2012.01.22,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-021869,Cerner Corporation,FirstNet (Clinical),2012.01.22,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-021940,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-021946,Cerner Corporation,Powerchart (Clinical),2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-021957,Cerner Corporation,FirstNet (CQM),2012.01.22,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-023329,Cerner Corporation,Powerchart (CQM),2012.01.23,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024152,Cerner Corporation,FirstNet (Clinical),2012.01.33,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024155,Cerner Corporation,FirstNet (CQM),2012.01.33,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024175,Cerner Corporation,Cerner Patient Portal and FirstNet,2012.01.33,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024944,Cerner Corporation,Powerchart (Clinical),2012.01.35,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024947,Cerner Corporation,HealtheLife and Powerchart,2012.01.35,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024953,Cerner Corporation,Powerchart (CQM),2012.01.35,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-024990,Cerner Corporation,HealthSentry,2014.11,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-025182,Cerner Corporation,HealthSentry,2014.12,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-025271,Cerner Corporation,HealthSentry,2015.01,Modular EHR,Ambulatory,2014
1003017286,,EP,Indiana,46202,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMUHWEA1,CHP-025369,Cerner Corporation,HealthSentry,2015.02,Modular EHR,Ambulatory,2014
1003017468,,EP,Georgia,30909,Ophthalmology,,Medicare,2014,Stage 1,1,2,2015,2013,0,A000001EOLM6EAN,CHP-018548,NextGen Healthcare,NextGen Ambulatory EHR,5.8,Complete EHR,Ambulatory,2011
1003017468,,EP,Georgia,30909,Ophthalmology,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01QOS1WEAH,CHP-027128,NextGen Healthcare,NextGen Ambulatory EHR,5.8.2,Complete EHR,Ambulatory,2014
1003017484,,EP,Louisiana,70112,Family Medicine,,Medicare,2013,Stage 1,1,12,2013,,0,30000004TQGMEAQ,CHP-008032,Allscripts,Allscripts Enterprise EHR (Complete),11.2,Complete EHR,Ambulatory,2011
1003017484,,EP,Louisiana,70112,Family Medicine,,Medicare,2014,Stage 1,2,12,2014,2014,0,1314E01P3WWIEAB,CHP-022205,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003017484,,EP,Louisiana,70112,Family Medicine,,Medicare,2014,Stage 1,2,12,2014,2014,0,1314E01P3WWIEAB,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003017526,,EP,Georgia,30214,Obstetrics & Gynecology,,Medicare,2014,Stage 1,1,3,2015,2013,0,A000001COOITEAX,CHP-009386,"Greenway Health, LLC",PrimeSuite,2011 (16.1),Complete EHR,Ambulatory,2011
1003017526,,EP,Georgia,30214,Obstetrics & Gynecology,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01QOOYCEAH,CHP-023136,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.0),Complete EHR,Ambulatory,2014
1003017526,,EP,Georgia,30214,Obstetrics & Gynecology,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01QOOYCEAH,CHP-025492,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.20),Complete EHR,Ambulatory,2014
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2013,Stage 1,1,2,2014,,0,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2014,Stage 1,2,11,2014,2014,0,A014E01NC9ZLEA1,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RCOBZEAP,CHP-018655,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2010,Complete EHR,Ambulatory,2014
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RCOBZEAP,CHP-021122,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014,Modular EHR,Inpatient,2014
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2016,Stage 2,4,1,2017,,0,0014E7K37SX9XW0,CHP-021120,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite (with Beaker),Epic 2014,Complete EHR,Inpatient,2014
1003017666,,EP,Utah,84132,Internal Medicine,,Medicare,2016,Stage 2,4,1,2017,,0,0014E7K37SX9XW0,CHP-024717,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2012 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003017682,,EP,Virginia,20176,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,1,2015,2014,0,1314E01PH5Q1EAD,CHP-023172,"Pulse Systems, Inc",Pulse Complete EHR,4.2.08,Complete EHR,Ambulatory,2014
1003017682,,EP,Virginia,20176,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01PH5Q1EAD,CHP-023172,"Pulse Systems, Inc",Pulse Complete EHR,4.2.08,Complete EHR,Ambulatory,2014
1003017906,,EP,California,92056,Family Medicine,,Medicare,2012,Stage 1,1,8,2012,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003017906,,EP,California,92056,Family Medicine,,Medicare,2013,Stage 1,2,2,2014,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003017906,,EP,California,92056,Family Medicine,,Medicare,2014,Stage 1,3,3,2015,2013,1,A000001EOLM6EAN,CHP-018548,NextGen Healthcare,NextGen Ambulatory EHR,5.8,Complete EHR,Ambulatory,2011
1003017963,,EP,Tennessee,37916,Internal Medicine,,Medicare,2015,Stage 1,,3,2016,,0,1314E01PHNJKEA5,CHP-023369,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003017971,,EP,California,95816,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,11,2014,2014,0,A014E01NC9ZLEA1,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003017971,,EP,California,95816,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RCQYIEAX,CHP-022034,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2014 (June 2013 CQMs),Modular EHR,Ambulatory,2014
1003017971,,EP,California,95816,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RCQYIEAX,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003017971,,EP,California,95816,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RCQYIEAX,CHP-025226,"Sunquest Information Systems, Inc.",Sunquest Laboratory,7,Modular EHR,Inpatient,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2013,Stage 1,1,3,2014,,0,A0H1301ENKG8EAF,CHP-007345,Epic Systems Corporation,EpicCare Inpatient - Core EMR,2010,Complete EHR,Inpatient,2011
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2013,Stage 1,1,3,2014,,0,A0H1301ENKG8EAF,CHP-009352,Epic Systems Corporation,EpicCare Inpatient - Core EMR,Epic 2012,Complete EHR,Inpatient,2011
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2014,Stage 1,2,11,2014,2014,0,A014E01IF4YJEAB,CHP-019740,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2012,Modular EHR,Inpatient,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RD73QEAD,CHP-022052,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RD73QEAD,CHP-022053,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2012 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RD73QEAD,CHP-024717,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2012 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2015,Stage 2,3,1,2016,,0,1314E01RD73QEAD,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2016,Stage 2,4,1,2017,,0,A014E01NDCJNEA1,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003017989,,EP,Ohio,45219,Anesthesiology,,Medicare,2016,Stage 2,4,1,2017,,0,A014E01NDCJNEA1,CHP-022052,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003018086,,EP,Texas,78526,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKCNLEAT,CHP-023869,"athenahealth, Inc.",athenaClinicals,14.9,Complete EHR,Ambulatory,2014
1003018086,,EP,Texas,78526,Orthopaedic Surgery,,Medicare,2015,Stage 1,2,2,2016,,0,1314E01RBGYUEAT,CHP-028425,"athenahealth, Inc.",athenaClinicals,15.11,Complete EHR,Ambulatory,2014
1003018086,,EP,Texas,78526,Orthopaedic Surgery,,Medicare,2016,Stage 2,3,1,2017,,0,0014EWR4DR4GCQ6,14.07.07.2880.ATA1.08.1.1.161123,"athenahealth, Inc.",athenaClinicals,16.11,Complete EHR,Ambulatory,2014
1003018102,,EP,New York,14221,Ophthalmology,,Medicare,2012,Stage 1,1,7,2012,,1,30000001SW7XEAS,CHP-007428,GE Healthcare,Centricity Practice Solution,9.5,Complete EHR,Ambulatory,2011
1003018102,,EP,New York,14221,Ophthalmology,,Medicare,2013,Stage 1,2,2,2014,,1,A000001CJJJ6EAN,CHP-009436,GE Healthcare,Centricity Practice Solution,11,Complete EHR,Ambulatory,2011
1003018102,,EP,New York,14221,Ophthalmology,,Medicare,2014,Stage 1,3,1,2015,2013,1,A000001CJJJ6EAN,CHP-009436,GE Healthcare,Centricity Practice Solution,11,Complete EHR,Ambulatory,2011
1003018102,,EP,New York,14221,Ophthalmology,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01QNXTDEAT,CHP-025529,NexTech Systems Inc.,NexTech with NexErx,11.6,Complete EHR,Ambulatory,2014
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2012,Stage 1,1,10,2012,,1,30000005ZJXNEAO,CHP-006588,Jardogs,FollowMyHealth,1.3,Modular EHR,Ambulatory,2011
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2012,Stage 1,1,10,2012,,1,30000005ZJXNEAO,CHP-008228,Allscripts,Allscripts Enterprise EHR (Modular),11.2,Modular EHR,Ambulatory,2011
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,30000005ZJXNEAO,CHP-006588,Jardogs,FollowMyHealth,1.3,Modular EHR,Ambulatory,2011
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,30000005ZJXNEAO,CHP-008228,Allscripts,Allscripts Enterprise EHR (Modular),11.2,Modular EHR,Ambulatory,2011
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2014,Stage 1,3,1,2015,2014,1,A014E01O4KY5EAJ,CHP-022208,Allscripts,Allscripts Enterprise EHR,11.4.1 (CQM Phase 4),Complete EHR,Ambulatory,2014
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2015,Stage 2,4,1,2016,,1,A014E01KFLAFEAJ,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003018243,,EP,Iowa,50266,Obstetrics & Gynecology,,Medicare,2016,Stage 2,5,1,2017,,1,A014E01KFLAFEAJ,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003018250,,EP,Iowa,46202,Thoracic Surgery (Cardiothoracic Vascular Surgery),,Medicare,2011,Stage 1,1,1,2012,,1,30000001SWQTEAS,CHP-007407,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,2011
1003019019,,EP,Missouri,63031,Ophthalmology,,Medicare,2013,Stage 1,1,3,2014,,0,30000005PGOUEAM,CHP-007149,"MDIntelleSys, LLC",IntelleChart,Version 6.3,Complete EHR,Ambulatory,2011
1003019019,,EP,Missouri,63031,Ophthalmology,,Medicare,2014,Stage 1,2,3,2015,2013,0,A0H1301DAYUBEAZ,CHP-009477,"MDIntelleSys, LLC",IntelleChart,Version 6.4,Complete EHR,Ambulatory,2011
1003019092,,EP,Texas,2114,Ophthalmology,,Medicare,2012,Stage 1,1,11,2012,,1,30000011CLYXEAI,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003019092,,EP,Texas,2114,Ophthalmology,,Medicare,2012,Stage 1,1,11,2012,,1,30000011CLYXEAI,CHP-008718,NextGen Healthcare,NextGen Ambulatory EHR,5.7,Complete EHR,Ambulatory,2011
1003019092,,EP,Texas,2114,Ophthalmology,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01QOS1WEAH,CHP-027128,NextGen Healthcare,NextGen Ambulatory EHR,5.8.2,Complete EHR,Ambulatory,2014
1003019209,,EP,Illinois,61637,Psychiatry & Neurology,,Medicare,2013,Stage 1,1,3,2014,,0,A0H1301DAQVXEAF,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003019209,,EP,Illinois,61637,Psychiatry & Neurology,,Medicare,2015,Stage 2,3,9,2016,,0,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003019217,,EP,Texas,75390,Obstetrics & Gynecology,,Medicare,2014,Stage 1,1,10,2015,2014,0,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003019217,,EP,Texas,75390,Obstetrics & Gynecology,,Medicare,2015,Stage 1,,2,2016,,0,1314E01PNI95EAB,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003019340,,EP,Oregon,97223,Internal Medicine,,Medicare,2012,Stage 1,1,11,2012,,1,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003019340,,EP,Oregon,97223,Internal Medicine,,Medicare,2013,Stage 1,2,1,2014,,1,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003019340,,EP,Oregon,97223,Internal Medicine,,Medicare,2014,Stage 2,3,11,2014,2014,1,A014E01NDHFMEAH,CHP-022048,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2010 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003019340,,EP,Oregon,97223,Internal Medicine,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01PNI95EAB,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003019340,,EP,Oregon,97223,Internal Medicine,,Medicare,2016,Stage 2,5,1,2017,,1,1314E01PNI95EAB,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003019563,,EP,Wisconsin,54915,Internal Medicine,,Medicare,2013,Stage 1,1,12,2013,,0,A000001CO2E3EAL,CHP-009351,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Epic 2012,Complete EHR,Ambulatory,2011
1003019563,,EP,Wisconsin,54915,Internal Medicine,,Medicare,2014,Stage 1,2,12,2014,2014,0,A014E01OSD4XEAF,CHP-019399,"Sunquest Information Systems, Inc.",Sunquest Laboratory,7,Modular EHR,Inpatient,2014
1003019563,,EP,Wisconsin,54915,Internal Medicine,,Medicare,2014,Stage 1,2,12,2014,2014,0,A014E01OSD4XEAF,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003019563,,EP,Wisconsin,54915,Internal Medicine,,Medicare,2014,Stage 1,2,12,2014,2014,0,A014E01OSD4XEAF,CHP-022053,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2012 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003019563,,EP,Wisconsin,54915,Internal Medicine,,Medicare,2015,Stage 2,3,2,2016,,0,A014E01NC8DFEAL,CHP-022026,GE Healthcare,Centricity EMR,9.8,Modular EHR,Ambulatory,2014
1003019613,,EP,New York,12524,Internal Medicine,,Medicare,2012,Stage 1,1,6,2012,,1,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
1003019613,,EP,New York,12524,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
1003019621,,EP,Oregon,97239,Internal Medicine,,Medicare,2013,Stage 1,1,3,2014,,0,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003019621,,EP,Oregon,97239,Internal Medicine,,Medicare,2014,Stage 1,2,9,2014,2014,0,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003019621,,EP,Oregon,97239,Internal Medicine,,Medicare,2015,Stage 2,3,1,2016,,0,A014E01KFLAFEAJ,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003019621,,EP,Oregon,97239,Internal Medicine,,Medicare,2016,Stage 2,4,1,2017,,0,1314E01QPVPIEAN,CHP-027887,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2015,Complete EHR,Ambulatory,2014
1003019654,,EP,California,95065,Radiology,,Medicare,2013,Stage 1,1,2,2014,,0,30000001SVZPEAK,CHP-007455,MedInformatix,MedInformatix,7.5,Complete EHR,Ambulatory,2011
1003019654,,EP,California,95065,Radiology,,Medicare,2014,Stage 1,2,2,2015,2013,0,30000001SVZPEAK,CHP-007455,MedInformatix,MedInformatix,7.5,Complete EHR,Ambulatory,2011
